Khushkumar Jajoo,,,,,,,
ECE 202 Project 2 Phase 3,,,,,,,
"Finding the time of flight, range and the maximum height of the hit ball",,,,,,,
,,,,,,,
Time t (s),x (ft),y (ft),y(t)/y(t+dt),,,Maximum Height (ft),= MAX(C:C)
4.632531,402.0216,-19.58789,"=IF(C1753="""","""",C1752/C1753)",,,,
4.635184,402.1694,-19.77295,"=IF(C1754="""","""",C1753/C1754)",,,,
4.637838,402.3171,-19.95816,"=IF(C1755="""","""",C1754/C1755)",,,,
4.640491,402.4648,-20.14351,"=IF(C1756="""","""",C1755/C1756)",,,,
4.643144,402.6124,-20.32901,"=IF(C1757="""","""",C1756/C1757)",,,,
4.645797,402.7599,-20.51464,"=IF(C1758="""","""",C1757/C1758)",,,,
4.648451,402.9073,-20.70042,"=IF(C1759="""","""",C1758/C1759)",,,,
4.651104,403.0547,-20.88634,"=IF(C1760="""","""",C1759/C1760)",,,,
4.653757,403.202,-21.0724,"=IF(C1761="""","""",C1760/C1761)",,,,
4.65641,403.3492,-21.25861,"=IF(C1762="""","""",C1761/C1762)",,,,
4.659063,403.4964,-21.44496,"=IF(C1763="""","""",C1762/C1763)",,,,
4.661717,403.6435,-21.63145,"=IF(C1764="""","""",C1763/C1764)",,,,
4.66437,403.7905,-21.81808,"=IF(C1765="""","""",C1764/C1765)",,,,
4.667023,403.9374,-22.00485,"=IF(C1766="""","""",C1765/C1766)",,,,
4.669676,404.0843,-22.19176,"=IF(C1767="""","""",C1766/C1767)",,,,
4.67233,404.2311,-22.37882,"=IF(C1768="""","""",C1767/C1768)",,,,
4.674983,404.3778,-22.56602,"=IF(C1769="""","""",C1768/C1769)",,,,
4.677636,404.5245,-22.75335,"=IF(C1770="""","""",C1769/C1770)",,,,
4.680289,404.6711,-22.94083,"=IF(C1771="""","""",C1770/C1771)",,,,
4.682942,404.8176,-23.12845,"=IF(C1772="""","""",C1771/C1772)",,,,
4.685596,404.964,-23.31622,"=IF(C1773="""","""",C1772/C1773)",,,,
4.688249,405.1104,-23.50412,"=IF(C1774="""","""",C1773/C1774)",,,,
4.690902,405.2567,-23.69216,"=IF(C1775="""","""",C1774/C1775)",,,,
4.693555,405.4029,-23.88035,"=IF(C1776="""","""",C1775/C1776)",,,,
4.696209,405.5491,-24.06867,"=IF(C1777="""","""",C1776/C1777)",,,,
4.698862,405.6952,-24.25714,"=IF(C1778="""","""",C1777/C1778)",,,,
4.701515,405.8412,-24.44574,"=IF(C1779="""","""",C1778/C1779)",,,,
4.704168,405.9871,-24.63449,"=IF(C1780="""","""",C1779/C1780)",,,,
4.706822,406.133,-24.82338,"=IF(C1781="""","""",C1780/C1781)",,,,
4.709475,406.2788,-25.01241,"=IF(C1782="""","""",C1781/C1782)",,,,
4.712128,406.4246,-25.20157,"=IF(C1783="""","""",C1782/C1783)",,,,
4.714781,406.5702,-25.39088,"=IF(C1784="""","""",C1783/C1784)",,,,
4.717434,406.7158,-25.58033,"=IF(C1785="""","""",C1784/C1785)",,,,
4.720088,406.8613,-25.76991,"=IF(C1786="""","""",C1785/C1786)",,,,
4.722741,407.0068,-25.95964,"=IF(C1787="""","""",C1786/C1787)",,,,
4.725394,407.1521,-26.14951,"=IF(C1788="""","""",C1787/C1788)",,,,
4.728047,407.2974,-26.33951,"=IF(C1789="""","""",C1788/C1789)",,,,
4.730701,407.4427,-26.52966,"=IF(C1790="""","""",C1789/C1790)",,,,
4.733354,407.5878,-26.71994,"=IF(C1791="""","""",C1790/C1791)",,,,
4.736007,407.7329,-26.91037,"=IF(C1792="""","""",C1791/C1792)",,,,
4.73866,407.878,-27.10093,"=IF(C1793="""","""",C1792/C1793)",,,,
4.741313,408.0229,-27.29163,"=IF(C1794="""","""",C1793/C1794)",,,,
4.743967,408.1678,-27.48248,"=IF(C1795="""","""",C1794/C1795)",,,,
4.74662,408.3126,-27.67346,"=IF(C1796="""","""",C1795/C1796)",,,,
4.749273,408.4573,-27.86457,"=IF(C1797="""","""",C1796/C1797)",,,,
4.751926,408.602,-28.05583,"=IF(C1798="""","""",C1797/C1798)",,,,
4.75458,408.7466,-28.24723,"=IF(C1799="""","""",C1798/C1799)",,,,
4.757233,408.8911,-28.43876,"=IF(C1800="""","""",C1799/C1800)",,,,
4.759886,409.0356,-28.63044,"=IF(C1801="""","""",C1800/C1801)",,,,
4.762539,409.18,-28.82225,"=IF(C1802="""","""",C1801/C1802)",,,,
4.765192,409.3243,-29.0142,"=IF(C1803="""","""",C1802/C1803)",,,,
4.767846,409.4685,-29.20629,"=IF(C1804="""","""",C1803/C1804)",,,,
4.770499,409.6127,-29.39851,"=IF(C1805="""","""",C1804/C1805)",,,,
4.773152,409.7568,-29.59088,"=IF(C1806="""","""",C1805/C1806)",,,,
4.775805,409.9008,-29.78338,"=IF(C1807="""","""",C1806/C1807)",,,,
4.778459,410.0448,-29.97602,"=IF(C1808="""","""",C1807/C1808)",,,,
4.781112,410.1887,-30.1688,"=IF(C1809="""","""",C1808/C1809)",,,,
4.783765,410.3325,-30.36171,"=IF(C1810="""","""",C1809/C1810)",,,,
4.786418,410.4762,-30.55476,"=IF(C1811="""","""",C1810/C1811)",,,,
4.789072,410.6199,-30.74795,"=IF(C1812="""","""",C1811/C1812)",,,,
4.791725,410.7635,-30.94128,"=IF(C1813="""","""",C1812/C1813)",,,,
4.794378,410.907,-31.13474,"=IF(C1814="""","""",C1813/C1814)",,,,
4.797031,411.0505,-31.32834,"=IF(C1815="""","""",C1814/C1815)",,,,
4.799684,411.1939,-31.52208,"=IF(C1816="""","""",C1815/C1816)",,,,
4.802338,411.3372,-31.71596,"=IF(C1817="""","""",C1816/C1817)",,,,
4.804991,411.4805,-31.90997,"=IF(C1818="""","""",C1817/C1818)",,,,
4.807644,411.6237,-32.10412,"=IF(C1819="""","""",C1818/C1819)",,,,
4.810297,411.7668,-32.2984,"=IF(C1820="""","""",C1819/C1820)",,,,
4.812951,411.9098,-32.49283,"=IF(C1821="""","""",C1820/C1821)",,,,
4.815604,412.0528,-32.68738,"=IF(C1822="""","""",C1821/C1822)",,,,
4.818257,412.1957,-32.88208,"=IF(C1823="""","""",C1822/C1823)",,,,
4.82091,412.3385,-33.07691,"=IF(C1824="""","""",C1823/C1824)",,,,
4.823563,412.4813,-33.27188,"=IF(C1825="""","""",C1824/C1825)",,,,
4.826217,412.624,-33.46698,"=IF(C1826="""","""",C1825/C1826)",,,,
4.82887,412.7666,-33.66222,"=IF(C1827="""","""",C1826/C1827)",,,,
4.831523,412.9091,-33.85759,"=IF(C1828="""","""",C1827/C1828)",,,,
4.834176,413.0516,-34.0531,"=IF(C1829="""","""",C1828/C1829)",,,,
4.83683,413.194,-34.24875,"=IF(C1830="""","""",C1829/C1830)",,,,
4.839483,413.3363,-34.44453,"=IF(C1831="""","""",C1830/C1831)",,,,
4.842136,413.4786,-34.64045,"=IF(C1832="""","""",C1831/C1832)",,,,
4.844789,413.6208,-34.8365,"=IF(C1833="""","""",C1832/C1833)",,,,
4.847442,413.7629,-35.03269,"=IF(C1834="""","""",C1833/C1834)",,,,
4.850096,413.905,-35.22901,"=IF(C1835="""","""",C1834/C1835)",,,,
4.852749,414.047,-35.42547,"=IF(C1836="""","""",C1835/C1836)",,,,
4.855402,414.1889,-35.62207,"=IF(C1837="""","""",C1836/C1837)",,,,
4.858055,414.3307,-35.81879,"=IF(C1838="""","""",C1837/C1838)",,,,
4.860709,414.4725,-36.01566,"=IF(C1839="""","""",C1838/C1839)",,,,
4.863362,414.6142,-36.21266,"=IF(C1840="""","""",C1839/C1840)",,,,
4.866015,414.7558,-36.40979,"=IF(C1841="""","""",C1840/C1841)",,,,
4.868668,414.8974,-36.60706,"=IF(C1842="""","""",C1841/C1842)",,,,
4.871321,415.0389,-36.80446,"=IF(C1843="""","""",C1842/C1843)",,,,
4.873975,415.1803,-37.00199,"=IF(C1844="""","""",C1843/C1844)",,,,
4.876628,415.3217,-37.19966,"=IF(C1845="""","""",C1844/C1845)",,,,
4.879281,415.4629,-37.39747,"=IF(C1846="""","""",C1845/C1846)",,,,
4.881934,415.6042,-37.59541,"=IF(C1847="""","""",C1846/C1847)",,,,
4.884588,415.7453,-37.79348,"=IF(C1848="""","""",C1847/C1848)",,,,
4.887241,415.8864,-37.99168,"=IF(C1849="""","""",C1848/C1849)",,,,
4.889894,416.0274,-38.19002,"=IF(C1850="""","""",C1849/C1850)",,,,
4.892547,416.1683,-38.3885,"=IF(C1851="""","""",C1850/C1851)",,,,
4.895201,416.3092,-38.58711,"=IF(C1852="""","""",C1851/C1852)",,,,
4.897854,416.45,-38.78585,"=IF(C1853="""","""",C1852/C1853)",,,,
4.900507,416.5907,-38.98472,"=IF(C1854="""","""",C1853/C1854)",,,,
4.90316,416.7313,-39.18373,"=IF(C1855="""","""",C1854/C1855)",,,,
4.905813,416.8719,-39.38287,"=IF(C1856="""","""",C1855/C1856)",,,,
4.908467,417.0124,-39.58214,"=IF(C1857="""","""",C1856/C1857)",,,,
4.91112,417.1529,-39.78155,"=IF(C1858="""","""",C1857/C1858)",,,,
4.913773,417.2932,-39.98109,"=IF(C1859="""","""",C1858/C1859)",,,,
4.916426,417.4335,-40.18076,"=IF(C1860="""","""",C1859/C1860)",,,,
4.91908,417.5738,-40.38057,"=IF(C1861="""","""",C1860/C1861)",,,,
4.921733,417.7139,-40.58051,"=IF(C1862="""","""",C1861/C1862)",,,,
4.924386,417.854,-40.78058,"=IF(C1863="""","""",C1862/C1863)",,,,
4.927039,417.994,-40.98078,"=IF(C1864="""","""",C1863/C1864)",,,,
4.929692,418.134,-41.18112,"=IF(C1865="""","""",C1864/C1865)",,,,
4.932346,418.2739,-41.38159,"=IF(C1866="""","""",C1865/C1866)",,,,
4.934999,418.4137,-41.58219,"=IF(C1867="""","""",C1866/C1867)",,,,
4.937652,418.5534,-41.78292,"=IF(C1868="""","""",C1867/C1868)",,,,
4.940305,418.6931,-41.98378,"=IF(C1869="""","""",C1868/C1869)",,,,
4.942959,418.8327,-42.18478,"=IF(C1870="""","""",C1869/C1870)",,,,
4.945612,418.9722,-42.38591,"=IF(C1871="""","""",C1870/C1871)",,,,
4.948265,419.1117,-42.58717,"=IF(C1872="""","""",C1871/C1872)",,,,
4.950918,419.2511,-42.78856,"=IF(C1873="""","""",C1872/C1873)",,,,
4.953571,419.3904,-42.99008,"=IF(C1874="""","""",C1873/C1874)",,,,
4.956225,419.5297,-43.19174,"=IF(C1875="""","""",C1874/C1875)",,,,
4.958878,419.6688,-43.39352,"=IF(C1876="""","""",C1875/C1876)",,,,
4.961531,419.808,-43.59544,"=IF(C1877="""","""",C1876/C1877)",,,,
4.964184,419.947,-43.79749,"=IF(C1878="""","""",C1877/C1878)",,,,
4.966838,420.086,-43.99967,"=IF(C1879="""","""",C1878/C1879)",,,,
4.969491,420.2249,-44.20198,"=IF(C1880="""","""",C1879/C1880)",,,,
4.972144,420.3637,-44.40442,"=IF(C1881="""","""",C1880/C1881)",,,,
4.974797,420.5025,-44.60699,"=IF(C1882="""","""",C1881/C1882)",,,,
4.97745,420.6412,-44.80969,"=IF(C1883="""","""",C1882/C1883)",,,,
4.980104,420.7798,-45.01253,"=IF(C1884="""","""",C1883/C1884)",,,,
4.982757,420.9184,-45.21549,"=IF(C1885="""","""",C1884/C1885)",,,,
4.98541,421.0568,-45.41858,"=IF(C1886="""","""",C1885/C1886)",,,,
4.988063,421.1953,-45.62181,"=IF(C1887="""","""",C1886/C1887)",,,,
4.990717,421.3336,-45.82516,"=IF(C1888="""","""",C1887/C1888)",,,,
4.99337,421.4719,-46.02865,"=IF(C1889="""","""",C1888/C1889)",,,,
4.996023,421.6101,-46.23226,"=IF(C1890="""","""",C1889/C1890)",,,,
4.998676,421.7482,-46.43601,"=IF(C1891="""","""",C1890/C1891)",,,,
5.00133,421.8863,-46.63988,"=IF(C1892="""","""",C1891/C1892)",,,,
5.003983,422.0243,-46.84389,"=IF(C1893="""","""",C1892/C1893)",,,,
5.006636,422.1622,-47.04802,"=IF(C1894="""","""",C1893/C1894)",,,,
5.009289,422.3001,-47.25228,"=IF(C1895="""","""",C1894/C1895)",,,,
5.011942,422.4379,-47.45668,"=IF(C1896="""","""",C1895/C1896)",,,,
5.014596,422.5756,-47.6612,"=IF(C1897="""","""",C1896/C1897)",,,,
5.017249,422.7133,-47.86585,"=IF(C1898="""","""",C1897/C1898)",,,,
5.019902,422.8509,-48.07063,"=IF(C1899="""","""",C1898/C1899)",,,,
5.022555,422.9884,-48.27554,"=IF(C1900="""","""",C1899/C1900)",,,,
5.025209,423.1258,-48.48058,"=IF(C1901="""","""",C1900/C1901)",,,,
5.027862,423.2632,-48.68575,"=IF(C1902="""","""",C1901/C1902)",,,,
5.030515,423.4005,-48.89105,"=IF(C1903="""","""",C1902/C1903)",,,,
5.033168,423.5377,-49.09647,"=IF(C1904="""","""",C1903/C1904)",,,,
5.035821,423.6749,-49.30203,"=IF(C1905="""","""",C1904/C1905)",,,,
5.038475,423.812,-49.50771,"=IF(C1906="""","""",C1905/C1906)",,,,
5.041128,423.949,-49.71352,"=IF(C1907="""","""",C1906/C1907)",,,,
5.043781,424.086,-49.91946,"=IF(C1908="""","""",C1907/C1908)",,,,
5.046434,424.2229,-50.12553,"=IF(C1909="""","""",C1908/C1909)",,,,
5.049088,424.3597,-50.33172,"=IF(C1910="""","""",C1909/C1910)",,,,
5.051741,424.4965,-50.53805,"=IF(C1911="""","""",C1910/C1911)",,,,
5.054394,424.6332,-50.7445,"=IF(C1912="""","""",C1911/C1912)",,,,
5.057047,424.7698,-50.95108,"=IF(C1913="""","""",C1912/C1913)",,,,
5.0597,424.9063,-51.15778,"=IF(C1914="""","""",C1913/C1914)",,,,
5.062354,425.0428,-51.36462,"=IF(C1915="""","""",C1914/C1915)",,,,
5.065007,425.1792,-51.57158,"=IF(C1916="""","""",C1915/C1916)",,,,
5.06766,425.3155,-51.77867,"=IF(C1917="""","""",C1916/C1917)",,,,
5.070313,425.4518,-51.98589,"=IF(C1918="""","""",C1917/C1918)",,,,
5.072967,425.588,-52.19324,"=IF(C1919="""","""",C1918/C1919)",,,,
5.07562,425.7241,-52.40071,"=IF(C1920="""","""",C1919/C1920)",,,,
5.078273,425.8602,-52.60831,"=IF(C1921="""","""",C1920/C1921)",,,,
5.080926,425.9962,-52.81603,"=IF(C1922="""","""",C1921/C1922)",,,,
5.083579,426.1321,-53.02389,"=IF(C1923="""","""",C1922/C1923)",,,,
5.086233,426.268,-53.23187,"=IF(C1924="""","""",C1923/C1924)",,,,
5.088886,426.4038,-53.43997,"=IF(C1925="""","""",C1924/C1925)",,,,
5.091539,426.5395,-53.64821,"=IF(C1926="""","""",C1925/C1926)",,,,
5.094192,426.6751,-53.85657,"=IF(C1927="""","""",C1926/C1927)",,,,
5.096846,426.8107,-54.06505,"=IF(C1928="""","""",C1927/C1928)",,,,
5.099499,426.9462,-54.27367,"=IF(C1929="""","""",C1928/C1929)",,,,
5.102152,427.0817,-54.48241,"=IF(C1930="""","""",C1929/C1930)",,,,
5.104805,427.217,-54.69127,"=IF(C1931="""","""",C1930/C1931)",,,,
5.107459,427.3523,-54.90026,"=IF(C1932="""","""",C1931/C1932)",,,,
5.110112,427.4876,-55.10938,"=IF(C1933="""","""",C1932/C1933)",,,,
5.112765,427.6227,-55.31862,"=IF(C1934="""","""",C1933/C1934)",,,,
5.115418,427.7578,-55.52799,"=IF(C1935="""","""",C1934/C1935)",,,,
5.118071,427.8929,-55.73749,"=IF(C1936="""","""",C1935/C1936)",,,,
5.120725,428.0278,-55.94711,"=IF(C1937="""","""",C1936/C1937)",,,,
5.123378,428.1627,-56.15686,"=IF(C1938="""","""",C1937/C1938)",,,,
5.126031,428.2975,-56.36673,"=IF(C1939="""","""",C1938/C1939)",,,,
5.128684,428.4323,-56.57672,"=IF(C1940="""","""",C1939/C1940)",,,,
5.131338,428.567,-56.78685,"=IF(C1941="""","""",C1940/C1941)",,,,
5.133991,428.7016,-56.99709,"=IF(C1942="""","""",C1941/C1942)",,,,
5.136644,428.8361,-57.20747,"=IF(C1943="""","""",C1942/C1943)",,,,
5.139297,428.9706,-57.41796,"=IF(C1944="""","""",C1943/C1944)",,,,
5.14195,429.105,-57.62859,"=IF(C1945="""","""",C1944/C1945)",,,,
5.144604,429.2394,-57.83933,"=IF(C1946="""","""",C1945/C1946)",,,,
5.147257,429.3737,-58.05021,"=IF(C1947="""","""",C1946/C1947)",,,,
5.14991,429.5079,-58.2612,"=IF(C1948="""","""",C1947/C1948)",,,,
5.152563,429.642,-58.47232,"=IF(C1949="""","""",C1948/C1949)",,,,
5.155217,429.7761,-58.68357,"=IF(C1950="""","""",C1949/C1950)",,,,
5.15787,429.9101,-58.89494,"=IF(C1951="""","""",C1950/C1951)",,,,
5.160523,430.044,-59.10643,"=IF(C1952="""","""",C1951/C1952)",,,,
5.163176,430.1779,-59.31805,"=IF(C1953="""","""",C1952/C1953)",,,,
5.165829,430.3116,-59.52979,"=IF(C1954="""","""",C1953/C1954)",,,,
5.168483,430.4454,-59.74166,"=IF(C1955="""","""",C1954/C1955)",,,,
5.171136,430.579,-59.95365,"=IF(C1956="""","""",C1955/C1956)",,,,
5.173789,430.7126,-60.16576,"=IF(C1957="""","""",C1956/C1957)",,,,
5.176442,430.8461,-60.378,"=IF(C1958="""","""",C1957/C1958)",,,,
5.179096,430.9796,-60.59036,"=IF(C1959="""","""",C1958/C1959)",,,,
5.181749,431.113,-60.80285,"=IF(C1960="""","""",C1959/C1960)",,,,
5.184402,431.2463,-61.01545,"=IF(C1961="""","""",C1960/C1961)",,,,
5.187055,431.3795,-61.22819,"=IF(C1962="""","""",C1961/C1962)",,,,
5.189709,431.5127,-61.44104,"=IF(C1963="""","""",C1962/C1963)",,,,
5.192362,431.6458,-61.65402,"=IF(C1964="""","""",C1963/C1964)",,,,
5.195015,431.7789,-61.86712,"=IF(C1965="""","""",C1964/C1965)",,,,
5.197668,431.9118,-62.08034,"=IF(C1966="""","""",C1965/C1966)",,,,
5.200321,432.0447,-62.29369,"=IF(C1967="""","""",C1966/C1967)",,,,
5.202975,432.1776,-62.50716,"=IF(C1968="""","""",C1967/C1968)",,,,
5.205628,432.3104,-62.72075,"=IF(C1969="""","""",C1968/C1969)",,,,
5.208281,432.4431,-62.93446,"=IF(C1970="""","""",C1969/C1970)",,,,
5.210934,432.5757,-63.1483,"=IF(C1971="""","""",C1970/C1971)",,,,
5.213588,432.7083,-63.36226,"=IF(C1972="""","""",C1971/C1972)",,,,
5.216241,432.8407,-63.57634,"=IF(C1973="""","""",C1972/C1973)",,,,
5.218894,432.9732,-63.79055,"=IF(C1974="""","""",C1973/C1974)",,,,
5.221547,433.1055,-64.00487,"=IF(C1975="""","""",C1974/C1975)",,,,
5.2242,433.2378,-64.21932,"=IF(C1976="""","""",C1975/C1976)",,,,
5.226854,433.3701,-64.43389,"=IF(C1977="""","""",C1976/C1977)",,,,
5.229507,433.5022,-64.64858,"=IF(C1978="""","""",C1977/C1978)",,,,
5.23216,433.6343,-64.86339,"=IF(C1979="""","""",C1978/C1979)",,,,
5.234813,433.7663,-65.07833,"=IF(C1980="""","""",C1979/C1980)",,,,
5.237467,433.8983,-65.29339,"=IF(C1981="""","""",C1980/C1981)",,,,
5.24012,434.0301,-65.50856,"=IF(C1982="""","""",C1981/C1982)",,,,
5.242773,434.162,-65.72386,"=IF(C1983="""","""",C1982/C1983)",,,,
5.245426,434.2937,-65.93928,"=IF(C1984="""","""",C1983/C1984)",,,,
5.248079,434.4254,-66.15483,"=IF(C1985="""","""",C1984/C1985)",,,,
5.250733,434.557,-66.37049,"=IF(C1986="""","""",C1985/C1986)",,,,
5.253386,434.6885,-66.58627,"=IF(C1987="""","""",C1986/C1987)",,,,
5.256039,434.82,-66.80218,"=IF(C1988="""","""",C1987/C1988)",,,,
5.258692,434.9514,-67.0182,"=IF(C1989="""","""",C1988/C1989)",,,,
5.261346,435.0828,-67.23435,"=IF(C1990="""","""",C1989/C1990)",,,,
5.263999,435.214,-67.45062,"=IF(C1991="""","""",C1990/C1991)",,,,
5.266652,435.3452,-67.667,"=IF(C1992="""","""",C1991/C1992)",,,,
5.269305,435.4764,-67.88351,"=IF(C1993="""","""",C1992/C1993)",,,,
5.271958,435.6074,-68.10014,"=IF(C1994="""","""",C1993/C1994)",,,,
5.274612,435.7385,-68.31689,"=IF(C1995="""","""",C1994/C1995)",,,,
5.277265,435.8694,-68.53376,"=IF(C1996="""","""",C1995/C1996)",,,,
5.279918,436.0002,-68.75075,"=IF(C1997="""","""",C1996/C1997)",,,,
5.282571,436.131,-68.96785,"=IF(C1998="""","""",C1997/C1998)",,,,
5.285225,436.2618,-69.18508,"=IF(C1999="""","""",C1998/C1999)",,,,
5.287878,436.3924,-69.40243,"=IF(C2000="""","""",C1999/C2000)",,,,
5.290531,436.523,-69.6199,"=IF(C2001="""","""",C2000/C2001)",,,,
5.293184,436.6536,-69.83749,"=IF(C2002="""","""",C2001/C2002)",,,,
5.295838,436.784,-70.05519,"=IF(C2003="""","""",C2002/C2003)",,,,
5.298491,436.9144,-70.27302,"=IF(C2004="""","""",C2003/C2004)",,,,
5.301144,437.0447,-70.49097,"=IF(C2005="""","""",C2004/C2005)",,,,
5.303797,437.175,-70.70903,"=IF(C2006="""","""",C2005/C2006)",,,,
5.30645,437.3052,-70.92722,"=IF(C2007="""","""",C2006/C2007)",,,,
